ticket_id,trip_id,route_id,origin_stop_id,dest_stop_id,origin_stop_name,dest_stop_name,origin_sequence,dest_sequence,distance_km,fare_inr,passenger_count,total_amount_inr,payment_mode,concession_type,timestamp,synthetic_flag
TKT_20260829_10077_0078,10077,1324,22383,22366,Nagavara Junction Petrol Bunk,Noor Nagara,20,29,4.465,15.0,1,15.0,upi,none,2026-08-29T19:48:23Z,True
TKT_20260829_10077_0079,10077,1324,22383,27778,Nagavara Junction Petrol Bunk,Purvankara Northern Destiny Bellahalli,20,32,6.238,18.0,1,18.0,upi,none,2026-08-29T19:48:24Z,True
TKT_20260829_10077_0080,10077,1324,22383,22088,Nagavara Junction Petrol Bunk,Ittige Factory,20,35,7.486,18.0,1,18.0,upi,none,2026-08-29T19:49:12Z,True
TKT_20260829_10077_0081,10077,1324,22600,21777,Vidyasagara,Book Factory Thanisandra,21,25,1.914,5.0,1,5.0,upi,none,2026-08-29T19:50:31Z,True
TKT_20260829_10077_0082,10077,1324,22461,21777,Sarayipalya,Book Factory Thanisandra,22,25,1.678,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:51:14Z,True
TKT_20260829_10077_0083,10077,1324,22461,22429,Sarayipalya,RK Hegde Nagara,22,27,2.788,10.0,1,10.0,cash,none,2026-08-29T19:51:13Z,True
TKT_20260829_10077_0084,10077,1324,22461,22088,Sarayipalya,Ittige Factory,22,35,6.746,18.0,1,18.0,upi,none,2026-08-29T19:51:36Z,True
TKT_20260829_10077_0085,10077,1324,22461,22514,Sarayipalya,Srinivasapura Kogilu,22,36,7.364,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:52:30Z,True
TKT_20260829_10077_0086,10077,1324,21667,22429,Ashwath Nagara,RK Hegde Nagara,23,27,2.134,10.0,1,10.0,cash,none,2026-08-29T19:54:47Z,True
TKT_20260829_10077_0087,10077,1324,21667,22429,Ashwath Nagara,RK Hegde Nagara,23,27,2.134,10.0,1,10.0,cash,none,2026-08-29T19:55:21Z,True
TKT_20260829_10077_0088,10077,1324,21667,22366,Ashwath Nagara,Noor Nagara,23,29,3.071,10.0,1,10.0,cash,none,2026-08-29T19:55:58Z,True
TKT_20260829_10077_0089,10077,1324,21667,22185,Ashwath Nagara,Kogilu Cross,23,40,9.162,18.0,1,18.0,cash,none,2026-08-29T19:55:55Z,True
TKT_20260829_10077_0090,10077,1324,22540,21739,Thanisandra,Bellahalli Cross,24,34,5.042,15.0,1,15.0,cash,none,2026-08-29T19:57:00Z,True
TKT_20260829_10077_0091,10077,1324,22540,22267,Thanisandra,Maruthi Nagara,24,39,8.172,18.0,1,18.0,upi,none,2026-08-29T19:57:01Z,True
TKT_20260829_10077_0092,10077,1324,22540,22185,Thanisandra,Kogilu Cross,24,40,8.748,18.0,1,18.0,cash,none,2026-08-29T19:57:20Z,True
TKT_20260829_10077_0093,10077,1324,22540,22645_PF3,Thanisandra,Yelahanka Santhe Circle - Platform 3,24,42,9.493,18.0,1,18.0,cash,none,2026-08-29T19:57:32Z,True
TKT_20260829_10077_0094,10077,1324,21777,22088,Book Factory Thanisandra,Ittige Factory,25,35,5.068,15.0,1,15.0,cash,none,2026-08-29T20:00:34Z,True
TKT_20260829_10077_0095,10077,1324,21777,22088,Book Factory Thanisandra,Ittige Factory,25,35,5.068,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:58:55Z,True
TKT_20260829_10077_0096,10077,1324,22125,22366,K Narayanapura Cross,Noor Nagara,26,29,1.309,5.0,1,5.0,cash,none,2026-08-29T20:02:12Z,True
TKT_20260829_10077_0097,10077,1324,22125,21739,K Narayanapura Cross,Bellahalli Cross,26,34,3.694,10.0,1,10.0,cash,none,2026-08-29T20:02:40Z,True
TKT_20260829_10077_0098,10077,1324,22125,22088,K Narayanapura Cross,Ittige Factory,26,35,4.33,15.0,1,15.0,upi,none,2026-08-29T20:03:51Z,True
TKT_20260829_10077_0099,10077,1324,22429,21847,RK Hegde Nagara,Chokkanahalli Gate,27,30,1.467,5.0,1,5.0,cash,none,2026-08-29T20:05:03Z,True
TKT_20260829_10077_0100,10077,1324,22429,27778,RK Hegde Nagara,Purvankara Northern Destiny Bellahalli,27,32,2.71,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:04:52Z,True
TKT_20260829_10077_0101,10077,1324,22429,22182,RK Hegde Nagara,Kogilu,27,37,5.37,15.0,1,15.0,upi,none,2026-08-29T20:05:01Z,True
TKT_20260829_10077_0102,10077,1324,22429,22267,RK Hegde Nagara,Maruthi Nagara,27,39,6.452,18.0,1,18.0,cash,none,2026-08-29T20:04:04Z,True
TKT_20260829_10077_0103,10077,1324,22429,22185,RK Hegde Nagara,Kogilu Cross,27,40,7.028,18.0,1,18.0,cash,none,2026-08-29T20:04:02Z,True
TKT_20260829_10077_0104,10077,1324,22429,22185,RK Hegde Nagara,Kogilu Cross,27,40,7.028,18.0,1,18.0,cash,none,2026-08-29T20:04:21Z,True
TKT_20260829_10077_0105,10077,1324,22429,22645_PF3,RK Hegde Nagara,Yelahanka Santhe Circle - Platform 3,27,41,7.773,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:05:06Z,True
TKT_20260829_10077_0106,10077,1324,22429,22645_PF3,RK Hegde Nagara,Yelahanka Santhe Circle - Platform 3,27,41,7.773,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:05:25Z,True
TKT_20260829_10077_0107,10077,1324,22366,21739,Noor Nagara,Bellahalli Cross,29,34,2.385,10.0,1,10.0,cash,none,2026-08-29T20:08:30Z,True
TKT_20260829_10077_0108,10077,1324,22366,22182,Noor Nagara,Kogilu,29,37,4.433,15.0,1,15.0,upi,none,2026-08-29T20:09:33Z,True
TKT_20260829_10077_0109,10077,1324,21847,22182,Chokkanahalli Gate,Kogilu,30,37,3.903,10.0,1,10.0,cash,none,2026-08-29T20:10:14Z,True
TKT_20260829_10077_0110,10077,1324,22556,22514,Thirumenahalli Cross (KNS College),Srinivasapura Kogilu,31,36,2.68,10.0,1,10.0,cash,none,2026-08-29T20:12:07Z,True
TKT_20260829_10077_0111,10077,1324,22556,22267,Thirumenahalli Cross (KNS College),Maruthi Nagara,31,39,4.556,15.0,1,15.0,cash,none,2026-08-29T20:12:44Z,True
TKT_20260829_10077_0112,10077,1324,22556,22267,Thirumenahalli Cross (KNS College),Maruthi Nagara,31,39,4.556,15.0,1,15.0,upi,none,2026-08-29T20:13:15Z,True
TKT_20260829_10077_0113,10077,1324,27778,22645_PF3,Purvankara Northern Destiny Bellahalli,Yelahanka Santhe Circle - Platform 3,32,41,5.063,15.0,1,15.0,cash,none,2026-08-29T20:15:52Z,True
TKT_20260829_10077_0114,10077,1324,38787,22458,M S Nagara (Thirumenahalli),Sapthagiri Layout,33,38,3.127,10.0,1,10.0,upi,none,2026-08-29T20:16:17Z,True
TKT_20260829_10077_0115,10077,1324,38787,22458,M S Nagara (Thirumenahalli),Sapthagiri Layout,33,38,3.127,10.0,1,10.0,cash,none,2026-08-29T20:16:22Z,True
TKT_20260829_10077_0116,10077,1324,21739,22458,Bellahalli Cross,Sapthagiri Layout,34,38,2.674,10.0,1,10.0,upi,none,2026-08-29T20:19:21Z,True
TKT_20260829_10077_0117,10077,1324,22514,22458,Srinivasapura Kogilu,Sapthagiri Layout,36,38,1.42,5.0,1,5.0,upi,none,2026-08-29T20:25:48Z,True
TKT_20260829_10077_0118,10077,1324,22182,22458,Kogilu,Sapthagiri Layout,37,38,0.626,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:27:31Z,True
TKT_20260829_10077_0119,10077,1324,22458,22267,Sapthagiri Layout,Maruthi Nagara,38,39,0.456,5.0,1,5.0,upi,none,2026-08-29T20:32:01Z,True
TKT_20260829_10077_0120,10077,1324,22458,22185,Sapthagiri Layout,Kogilu Cross,38,40,1.032,5.0,1,5.0,cash,none,2026-08-29T20:31:59Z,True
TKT_20260829_10077_0121,10077,1324,22458,22645_PF3,Sapthagiri Layout,Yelahanka Santhe Circle - Platform 3,38,41,1.777,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:30:51Z,True
TKT_20260829_10077_0122,10077,1324,22458,22645_PF3,Sapthagiri Layout,Yelahanka Santhe Circle - Platform 3,38,42,1.777,5.0,1,5.0,cash,none,2026-08-29T20:30:54Z,True
TKT_20260829_10077_0123,10077,1324,22267,22185,Maruthi Nagara,Kogilu Cross,39,40,0.576,0.0,1,0.0,pass_card,daily_pass,2026-08-29T20:32:48Z,True
TKT_20260829_10077_0124,10077,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,42,0.745,5.0,1,5.0,cash,none,2026-08-29T20:35:48Z,True
TKT_20260829_10077_0125,10077,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,42,0.745,5.0,2,10.0,cash,none,2026-08-29T20:36:13Z,True
TKT_20260829_10077_0126,10077,1324,22185,22645_PF3,Kogilu Cross,Yelahanka Santhe Circle - Platform 3,40,42,0.745,0.0,2,0.0,pass_card,daily_pass,2026-08-29T20:35:13Z,True
TKT_20260829_10078_0001,10078,1324,21172,22585,Shivajinagara Bus Station,Vasantha Nagara,1,4,1.72,5.0,1,5.0,cash,none,2026-08-29T19:20:20Z,True
TKT_20260829_10078_0002,10078,1324,21172,21859,Shivajinagara Bus Station,Coles Park,1,6,3.186,10.0,1,10.0,cash,none,2026-08-29T19:20:57Z,True
TKT_20260829_10078_0003,10078,1324,21172,22318,Shivajinagara Bus Station,Muslim Colony,1,10,5.117,15.0,1,15.0,cash,none,2026-08-29T19:20:51Z,True
TKT_20260829_10078_0004,10078,1324,21172,21656,Shivajinagara Bus Station,Arebic College,1,15,7.419,18.0,1,18.0,cash,none,2026-08-29T19:20:50Z,True
TKT_20260829_10078_0005,10078,1324,21172,22383,Shivajinagara Bus Station,Nagavara Junction Petrol Bunk,1,20,8.79,18.0,1,18.0,cash,none,2026-08-29T19:20:42Z,True
TKT_20260829_10078_0006,10078,1324,22068,22585,Indian Express,Vasantha Nagara,2,4,1.082,5.0,1,5.0,upi,none,2026-08-29T19:22:13Z,True
TKT_20260829_10078_0007,10078,1324,22068,22596,Indian Express,Venkateshapura,2,12,5.087,15.0,1,15.0,cash,none,2026-08-29T19:22:57Z,True
TKT_20260829_10078_0008,10078,1324,22068,22135,Indian Express,Kadugondanahalli Police Station,2,13,5.675,15.0,1,15.0,cash,none,2026-08-29T19:23:00Z,True
TKT_20260829_10078_0009,10078,1324,22068,22326,Indian Express,Nagawara,2,18,7.612,18.0,1,18.0,cash,none,2026-08-29T19:23:20Z,True
TKT_20260829_10078_0010,10078,1324,22068,22187,Indian Express,Koli Farm,2,28,11.942,20.0,1,20.0,cash,none,2026-08-29T19:22:51Z,True
TKT_20260829_10078_0011,10078,1324,21869,21912,Cunningham Road,Doddy,3,7,2.986,10.0,1,10.0,upi,none,2026-08-29T19:25:05Z,True
TKT_20260829_10078_0012,10078,1324,21869,22378,Cunningham Road,Periyar Nagara Circle,3,9,3.649,10.0,1,10.0,upi,none,2026-08-29T19:25:51Z,True
TKT_20260829_10078_0013,10078,1324,21869,22318,Cunningham Road,Muslim Colony,3,10,3.949,0.0,2,0.0,pass_card,daily_pass,2026-08-29T19:24:21Z,True
TKT_20260829_10078_0014,10078,1324,21869,22172,Cunningham Road,Kadugondanahalli Railway Gate,3,14,5.759,15.0,1,15.0,cash,none,2026-08-29T19:24:43Z,True
TKT_20260829_10078_0015,10078,1324,21869,22172,Cunningham Road,Kadugondanahalli Railway Gate,3,14,5.759,15.0,1,15.0,upi,none,2026-08-29T19:23:58Z,True
TKT_20260829_10078_0016,10078,1324,21869,21966,Cunningham Road,Glass Factory,3,17,6.733,18.0,1,18.0,cash,none,2026-08-29T19:24:47Z,True
TKT_20260829_10078_0017,10078,1324,21869,21966,Cunningham Road,Glass Factory,3,17,6.733,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:24:39Z,True
TKT_20260829_10078_0018,10078,1324,21869,22326,Cunningham Road,Nagawara,3,18,7.082,18.0,1,18.0,cash,none,2026-08-29T19:24:40Z,True
TKT_20260829_10078_0019,10078,1324,21869,22600,Cunningham Road,Vidyasagara,3,21,8.126,18.0,1,18.0,upi,none,2026-08-29T19:24:44Z,True
TKT_20260829_10078_0020,10078,1324,21869,22461,Cunningham Road,Sarayipalya,3,22,8.362,18.0,1,18.0,upi,none,2026-08-29T19:24:16Z,True
TKT_20260829_10078_0021,10078,1324,21869,21777,Cunningham Road,Book Factory Thanisandra,3,25,10.04,20.0,1,20.0,cash,none,2026-08-29T19:23:54Z,True
TKT_20260829_10078_0022,10078,1324,21869,22187,Cunningham Road,Koli Farm,3,28,11.412,20.0,1,20.0,upi,none,2026-08-29T19:24:14Z,True
TKT_20260829_10078_0023,10078,1324,22585,21859,Vasantha Nagara,Coles Park,4,6,1.466,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:27:08Z,True
TKT_20260829_10078_0024,10078,1324,22585,22600,Vasantha Nagara,Vidyasagara,4,21,7.574,18.0,1,18.0,cash,none,2026-08-29T19:26:38Z,True
TKT_20260829_10078_0025,10078,1324,22585,22461,Vasantha Nagara,Sarayipalya,4,22,7.81,18.0,1,18.0,cash,none,2026-08-29T19:27:29Z,True
TKT_20260829_10078_0026,10078,1324,22585,22556,Vasantha Nagara,Thirumenahalli Cross (KNS College),4,31,12.494,20.0,1,20.0,cash,none,2026-08-29T19:27:26Z,True
TKT_20260829_10078_0027,10078,1324,21704,21656,Bamboo Bazar,Arebic College,5,15,4.785,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:31:20Z,True
TKT_20260829_10078_0028,10078,1324,21704,22326,Bamboo Bazar,Nagawara,5,18,5.616,15.0,1,15.0,upi,none,2026-08-29T19:31:08Z,True
TKT_20260829_10078_0029,10078,1324,21704,22326,Bamboo Bazar,Nagawara,5,18,5.616,15.0,1,15.0,cash,none,2026-08-29T19:31:53Z,True
TKT_20260829_10078_0030,10078,1324,21704,22461,Bamboo Bazar,Sarayipalya,5,22,6.896,18.0,1,18.0,cash,none,2026-08-29T19:31:05Z,True
TKT_20260829_10078_0031,10078,1324,21704,21667,Bamboo Bazar,Ashwath Nagara,5,23,7.55,18.0,1,18.0,cash,none,2026-08-29T19:30:29Z,True
TKT_20260829_10078_0032,10078,1324,21859,21976,Coles Park,Govindapura Cross,6,16,4.51,15.0,1,15.0,cash,none,2026-08-29T19:34:17Z,True
TKT_20260829_10078_0033,10078,1324,21859,35837,Coles Park,Nagawara Junction,6,19,5.377,15.0,1,15.0,cash,none,2026-08-29T19:33:59Z,True
TKT_20260829_10078_0034,10078,1324,21859,35837,Coles Park,Nagawara Junction,6,19,5.377,15.0,1,15.0,upi,none,2026-08-29T19:33:11Z,True
TKT_20260829_10078_0035,10078,1324,21859,21667,Coles Park,Ashwath Nagara,6,23,6.998,18.0,1,18.0,cash,none,2026-08-29T19:34:03Z,True
TKT_20260829_10078_0036,10078,1324,21859,22187,Coles Park,Koli Farm,6,28,9.394,18.0,1,18.0,upi,none,2026-08-29T19:34:02Z,True
TKT_20260829_10078_0037,10078,1324,21859,22182,Coles Park,Kogilu,6,37,14.502,23.0,1,23.0,cash,none,2026-08-29T19:34:07Z,True
TKT_20260829_10078_0038,10078,1324,21912,21656,Doddy,Arebic College,7,15,3.265,10.0,1,10.0,cash,none,2026-08-29T19:37:23Z,True
TKT_20260829_10078_0039,10078,1324,21912,35837,Doddy,Nagawara Junction,7,19,4.409,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:36:51Z,True
TKT_20260829_10078_0040,10078,1324,21912,35837,Doddy,Nagawara Junction,7,19,4.409,15.0,1,15.0,cash,none,2026-08-29T19:37:05Z,True
TKT_20260829_10078_0041,10078,1324,21912,22461,Doddy,Sarayipalya,7,22,5.376,15.0,1,15.0,cash,none,2026-08-29T19:38:05Z,True
TKT_20260829_10078_0042,10078,1324,21912,21667,Doddy,Ashwath Nagara,7,23,6.03,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:37:20Z,True
TKT_20260829_10078_0043,10078,1324,21801,21966,Canara Bank Tannery Road,Glass Factory,8,17,3.351,10.0,1,10.0,cash,none,2026-08-29T19:39:33Z,True
TKT_20260829_10078_0044,10078,1324,21801,22185,Canara Bank Tannery Road,Kogilu Cross,8,40,14.796,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:39:57Z,True
TKT_20260829_10078_0045,10078,1324,22378,22135,Periyar Nagara Circle,Kadugondanahalli Police Station,9,13,1.496,5.0,1,5.0,cash,none,2026-08-29T19:39:47Z,True
TKT_20260829_10078_0046,10078,1324,22378,22326,Periyar Nagara Circle,Nagawara,9,18,3.433,10.0,1,10.0,cash,none,2026-08-29T19:40:55Z,True
TKT_20260829_10078_0047,10078,1324,22378,35837,Periyar Nagara Circle,Nagawara Junction,9,19,3.746,10.0,1,10.0,cash,none,2026-08-29T19:40:06Z,True
TKT_20260829_10078_0048,10078,1324,22378,22540,Periyar Nagara Circle,Thanisandra,9,24,5.781,15.0,1,15.0,cash,none,2026-08-29T19:39:50Z,True
TKT_20260829_10078_0049,10078,1324,22318,22383,Muslim Colony,Nagavara Junction Petrol Bunk,10,20,3.673,10.0,1,10.0,cash,none,2026-08-29T19:40:35Z,True
TKT_20260829_10078_0050,10078,1324,22318,22461,Muslim Colony,Sarayipalya,10,22,4.413,15.0,1,15.0,cash,none,2026-08-29T19:41:28Z,True
TKT_20260829_10078_0051,10078,1324,22318,22540,Muslim Colony,Thanisandra,10,24,5.481,15.0,1,15.0,upi,none,2026-08-29T19:41:28Z,True
TKT_20260829_10078_0052,10078,1324,22318,22366,Muslim Colony,Noor Nagara,10,29,8.138,18.0,1,18.0,cash,none,2026-08-29T19:40:42Z,True
TKT_20260829_10078_0053,10078,1324,22318,22185,Muslim Colony,Kogilu Cross,10,40,14.229,23.0,1,23.0,cash,none,2026-08-29T19:41:35Z,True
TKT_20260829_10078_0054,10078,1324,22401,35837,Postal and Telecom Colony,Nagawara Junction,11,19,3.149,10.0,1,10.0,upi,none,2026-08-29T19:42:31Z,True
TKT_20260829_10078_0055,10078,1324,22401,22600,Postal and Telecom Colony,Vidyasagara,11,21,3.88,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:42:26Z,True
TKT_20260829_10078_0056,10078,1324,22401,21667,Postal and Telecom Colony,Ashwath Nagara,11,23,4.77,15.0,1,15.0,cash,none,2026-08-29T19:42:59Z,True
TKT_20260829_10078_0057,10078,1324,22401,22540,Postal and Telecom Colony,Thanisandra,11,24,5.184,15.0,1,15.0,cash,none,2026-08-29T19:41:49Z,True
TKT_20260829_10078_0058,10078,1324,22401,21777,Postal and Telecom Colony,Book Factory Thanisandra,11,25,5.794,15.0,1,15.0,upi,none,2026-08-29T19:41:54Z,True
TKT_20260829_10078_0059,10078,1324,22401,27778,Postal and Telecom Colony,Purvankara Northern Destiny Bellahalli,11,32,9.614,18.0,1,18.0,cash,none,2026-08-29T19:41:49Z,True
TKT_20260829_10078_0060,10078,1324,22401,22185,Postal and Telecom Colony,Kogilu Cross,11,40,13.932,20.0,1,20.0,cash,none,2026-08-29T19:42:39Z,True
TKT_20260829_10078_0061,10078,1324,22596,21966,Venkateshapura,Glass Factory,12,17,2.176,10.0,1,10.0,cash,none,2026-08-29T19:43:23Z,True
TKT_20260829_10078_0062,10078,1324,22596,21966,Venkateshapura,Glass Factory,12,17,2.176,10.0,1,10.0,cash,none,2026-08-29T19:43:28Z,True
TKT_20260829_10078_0063,10078,1324,22596,35837,Venkateshapura,Nagawara Junction,12,19,2.838,10.0,1,10.0,cash,none,2026-08-29T19:43:21Z,True
TKT_20260829_10078_0064,10078,1324,22596,22383,Venkateshapura,Nagavara Junction Petrol Bunk,12,20,3.065,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:43:18Z,True
TKT_20260829_10078_0065,10078,1324,22596,22461,Venkateshapura,Sarayipalya,12,22,3.805,10.0,1,10.0,cash,none,2026-08-29T19:43:22Z,True
TKT_20260829_10078_0066,10078,1324,22596,21667,Venkateshapura,Ashwath Nagara,12,23,4.459,15.0,1,15.0,cash,none,2026-08-29T19:44:55Z,True
TKT_20260829_10078_0067,10078,1324,22596,21739,Venkateshapura,Bellahalli Cross,12,34,9.915,18.0,1,18.0,cash,none,2026-08-29T19:43:19Z,True
TKT_20260829_10078_0068,10078,1324,22135,22461,Kadugondanahalli Police Station,Sarayipalya,13,22,3.217,10.0,1,10.0,upi,none,2026-08-29T19:47:18Z,True
TKT_20260829_10078_0069,10078,1324,22135,22187,Kadugondanahalli Police Station,Koli Farm,13,28,6.267,18.0,1,18.0,upi,none,2026-08-29T19:47:18Z,True
TKT_20260829_10078_0070,10078,1324,22172,22461,Kadugondanahalli Railway Gate,Sarayipalya,14,22,2.603,10.0,1,10.0,upi,none,2026-08-29T19:49:39Z,True
TKT_20260829_10078_0071,10078,1324,22172,22429,Kadugondanahalli Railway Gate,RK Hegde Nagara,14,27,5.391,15.0,1,15.0,cash,none,2026-08-29T19:49:16Z,True
TKT_20260829_10078_0072,10078,1324,21656,21667,Arebic College,Ashwath Nagara,15,23,2.765,10.0,1,10.0,cash,none,2026-08-29T19:50:08Z,True
TKT_20260829_10078_0073,10078,1324,21656,21777,Arebic College,Book Factory Thanisandra,15,25,3.789,10.0,1,10.0,upi,none,2026-08-29T19:50:28Z,True
TKT_20260829_10078_0074,10078,1324,21656,27778,Arebic College,Purvankara Northern Destiny Bellahalli,15,32,7.609,18.0,1,18.0,cash,none,2026-08-29T19:51:28Z,True
TKT_20260829_10078_0075,10078,1324,21656,21739,Arebic College,Bellahalli Cross,15,34,8.221,18.0,1,18.0,upi,none,2026-08-29T19:51:00Z,True
TKT_20260829_10078_0076,10078,1324,21976,22540,Govindapura Cross,Thanisandra,16,24,2.902,10.0,1,10.0,cash,none,2026-08-29T19:53:09Z,True
TKT_20260829_10078_0077,10078,1324,21976,22366,Govindapura Cross,Noor Nagara,16,29,5.559,0.0,1,0.0,pass_card,daily_pass,2026-08-29T19:53:09Z,True
TKT_20260829_10078_0078,10078,1324,21976,22645_PF3,Govindapura Cross,Yelahanka Santhe Circle - Platform 3,16,41,12.395,20.0,1,20.0,upi,none,2026-08-29T19:52:36Z,True
TKT_20260829_10078_0079,10078,1324,21966,22600,Glass Factory,Vidyasagara,17,21,1.393,5.0,1,5.0,upi,none,2026-08-29T19:53:15Z,True
TKT_20260829_10078_0080,10078,1324,21966,22187,Glass Factory,Koli Farm,17,28,4.679,15.0,2,30.0,cash,none,2026-08-29T19:53:54Z,True
TKT_20260829_10078_0081,10078,1324,21966,22458,Glass Factory,Sapthagiri Layout,17,38,10.413,20.0,1,20.0,cash,none,2026-08-29T19:53:35Z,True
TKT_20260829_10078_0082,10078,1324,22326,22461,Nagawara,Sarayipalya,18,22,1.28,5.0,1,5.0,upi,none,2026-08-29T19:54:23Z,True
TKT_20260829_10078_0083,10078,1324,22326,21667,Nagawara,Ashwath Nagara,18,23,1.934,5.0,1,5.0,cash,none,2026-08-29T19:55:22Z,True
TKT_20260829_10078_0084,10078,1324,22326,21667,Nagawara,Ashwath Nagara,18,23,1.934,5.0,1,5.0,cash,none,2026-08-29T19:54:30Z,True
TKT_20260829_10078_0085,10078,1324,22326,22125,Nagawara,K Narayanapura Cross,18,26,3.696,10.0,1,10.0,cash,none,2026-08-29T19:53:41Z,True
TKT_20260829_10078_0086,10078,1324,22326,21847,Nagawara,Chokkanahalli Gate,18,30,5.535,15.0,1,15.0,upi,none,2026-08-29T19:54:36Z,True
TKT_20260829_10078_0087,10078,1324,22383,21847,Nagavara Junction Petrol Bunk,Chokkanahalli Gate,20,30,4.995,15.0,2,30.0,cash,none,2026-08-29T19:56:47Z,True
TKT_20260829_10078_0088,10078,1324,22383,22556,Nagavara Junction Petrol Bunk,Thirumenahalli Cross (KNS College),20,31,5.424,15.0,1,15.0,cash,none,2026-08-29T19:56:12Z,True
TKT_20260829_10078_0089,10078,1324,22383,22267,Nagavara Junction Petrol Bunk,Maruthi Nagara,20,39,9.98,18.0,1,18.0,cash,none,2026-08-29T19:56:40Z,True
TKT_20260829_10078_0090,10078,1324,22383,22267,Nagavara Junction Petrol Bunk,Maruthi Nagara,20,39,9.98,18.0,1,18.0,cash,none,2026-08-29T19:55:53Z,True
TKT_20260829_10078_0091,10078,1324,22600,21847,Vidyasagara,Chokkanahalli Gate,21,30,4.491,15.0,1,15.0,cash,none,2026-08-29T19:59:32Z,True
TKT_20260829_10078_0092,10078,1324,22600,22088,Vidyasagara,Ittige Factory,21,35,6.982,18.0,1,18.0,cash,none,2026-08-29T19:58:30Z,True
TKT_20260829_10078_0093,10078,1324,22461,21777,Sarayipalya,Book Factory Thanisandra,22,25,1.678,5.0,1,5.0,upi,none,2026-08-29T20:00:48Z,True
TKT_20260829_10078_0094,10078,1324,22461,22125,Sarayipalya,K Narayanapura Cross,22,26,2.416,10.0,1,10.0,cash,none,2026-08-29T20:00:42Z,True
TKT_20260829_10078_0095,10078,1324,22461,22125,Sarayipalya,K Narayanapura Cross,22,26,2.416,10.0,1,10.0,upi,none,2026-08-29T20:00:02Z,True
TKT_20260829_10078_0096,10078,1324,22461,22187,Sarayipalya,Koli Farm,22,28,3.05,10.0,1,10.0,upi,none,2026-08-29T19:59:16Z,True
TKT_20260829_10078_0097,10078,1324,22461,22556,Sarayipalya,Thirumenahalli Cross (KNS College),22,31,4.684,15.0,1,15.0,upi,none,2026-08-29T19:59:23Z,True
TKT_20260829_10078_0098,10078,1324,22461,27778,Sarayipalya,Purvankara Northern Destiny Bellahalli,22,32,5.498,15.0,1,15.0,cash,none,2026-08-29T19:59:11Z,True
TKT_20260829_10078_0099,10078,1324,22461,22645_PF3,Sarayipalya,Yelahanka Santhe Circle - Platform 3,22,41,10.561,20.0,1,20.0,upi,none,2026-08-29T20:00:18Z,True
TKT_20260829_10078_0100,10078,1324,21667,22514,Ashwath Nagara,Srinivasapura Kogilu,23,36,6.71,18.0,1,18.0,cash,none,2026-08-29T20:01:53Z,True
TKT_20260829_10078_0101,10078,1324,21667,22267,Ashwath Nagara,Maruthi Nagara,23,39,8.586,18.0,1,18.0,cash,none,2026-08-29T20:03:12Z,True
TKT_20260829_10078_0102,10078,1324,22540,22556,Thanisandra,Thirumenahalli Cross (KNS College),24,31,3.616,10.0,1,10.0,upi,none,2026-08-29T20:04:03Z,True
TKT_20260829_10078_0103,10078,1324,22540,27778,Thanisandra,Purvankara Northern Destiny Bellahalli,24,32,4.43,15.0,1,15.0,cash,none,2026-08-29T20:03:24Z,True
TKT_20260829_10078_0104,10078,1324,22540,38787,Thanisandra,M S Nagara (Thirumenahalli),24,33,4.589,15.0,1,15.0,cash,none,2026-08-29T20:04:53Z,True
TKT_20260829_10078_0105,10078,1324,22540,38787,Thanisandra,M S Nagara (Thirumenahalli),24,33,4.589,15.0,1,15.0,upi,none,2026-08-29T20:04:37Z,True
