segment_id,route_id,trip_id,date,from_stop,to_stop,stop_sequence,distance_km,boardings,alightings,passenger_load,segment_revenue_inr,synthetic_flag
1324_10075_38_22458_22267,1324,10075,2026-08-29,22458,22267,38,0.456,3,3,29,36.11,True
1324_10075_39_22267_22185,1324,10075,2026-08-29,22267,22185,39,0.576,2,8,23,34.21,True
1324_10075_40_22185_22645_PF3,1324,10075,2026-08-29,22185,22645_PF3,40,0.745,0,4,19,24.49,True
1324_10075_41_22645_PF3_22645_PF3,1324,10075,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,19,0,7.64,True
1324_10076_1_21172_22068,1324,10076,2026-08-29,21172,22068,1,0.638,3,0,3,3.5,True
1324_10076_2_22068_21869,1324,10076,2026-08-29,22068,21869,2,0.53,5,0,8,10.2,True
1324_10076_3_21869_22585,1324,10076,2026-08-29,21869,22585,3,0.552,6,0,14,20.94,True
1324_10076_4_22585_21704,1324,10076,2026-08-29,22585,21704,4,0.914,3,0,17,24.29,True
1324_10076_5_21704_21859,1324,10076,2026-08-29,21704,21859,5,0.552,9,0,26,34.52,True
1324_10076_6_21859_21912,1324,10076,2026-08-29,21859,21912,6,0.968,2,2,26,31.71,True
1324_10076_7_21912_21801,1324,10076,2026-08-29,21912,21801,7,0.396,6,0,32,37.65,True
1324_10076_8_21801_22378,1324,10076,2026-08-29,21801,22378,8,0.267,3,1,34,38.35,True
1324_10076_9_22378_22318,1324,10076,2026-08-29,22378,22318,9,0.3,7,2,39,41.14,True
1324_10076_10_22318_22401,1324,10076,2026-08-29,22318,22401,10,0.297,6,2,43,45.99,True
1324_10076_11_22401_22596,1324,10076,2026-08-29,22401,22596,11,0.311,3,1,45,49.35,True
1324_10076_12_22596_22135,1324,10076,2026-08-29,22596,22135,12,0.588,4,7,42,46.9,True
1324_10076_13_22135_22172,1324,10076,2026-08-29,22135,22172,13,0.614,8,3,47,50.93,True
1324_10076_14_22172_21656,1324,10076,2026-08-29,22172,21656,14,0.492,4,2,49,51.23,True
1324_10076_15_21656_21976,1324,10076,2026-08-29,21656,21976,15,0.277,0,1,48,49.73,True
1324_10076_16_21976_21966,1324,10076,2026-08-29,21976,21966,16,0.205,5,0,53,54.01,True
1324_10076_17_21966_22326,1324,10076,2026-08-29,21966,22326,17,0.349,3,3,53,55.64,True
1324_10076_18_22326_35837,1324,10076,2026-08-29,22326,35837,18,0.313,2,4,51,53.52,True
1324_10076_19_35837_22383,1324,10076,2026-08-29,35837,22383,19,0.227,5,8,48,51.79,True
1324_10076_20_22383_22600,1324,10076,2026-08-29,22383,22600,20,0.504,7,3,52,54.1,True
1324_10076_21_22600_22461,1324,10076,2026-08-29,22600,22461,21,0.236,1,3,50,52.14,True
1324_10076_22_22461_21667,1324,10076,2026-08-29,22461,21667,22,0.654,3,2,51,55.45,True
1324_10076_23_21667_22540,1324,10076,2026-08-29,21667,22540,23,0.414,2,8,45,50.69,True
1324_10076_24_22540_21777,1324,10076,2026-08-29,22540,21777,24,0.61,5,6,44,51.55,True
1324_10076_25_21777_22125,1324,10076,2026-08-29,21777,22125,25,0.738,5,7,42,51.12,True
1324_10076_26_22125_22429,1324,10076,2026-08-29,22125,22429,26,0.372,5,6,41,49.36,True
1324_10076_27_22429_22187,1324,10076,2026-08-29,22429,22187,27,0.262,0,6,35,41.96,True
1324_10076_28_22187_22366,1324,10076,2026-08-29,22187,22366,28,0.675,0,1,34,41.96,True
1324_10076_29_22366_21847,1324,10076,2026-08-29,22366,21847,29,0.53,3,4,33,40.81,True
1324_10076_30_21847_22556,1324,10076,2026-08-29,21847,22556,30,0.429,1,6,28,33.03,True
1324_10076_31_22556_27778,1324,10076,2026-08-29,22556,27778,31,0.814,1,5,24,27.73,True
1324_10076_32_27778_38787,1324,10076,2026-08-29,27778,38787,32,0.159,2,1,25,30.32,True
1324_10076_33_38787_21739,1324,10076,2026-08-29,38787,21739,33,0.453,3,2,26,32.55,True
1324_10076_34_21739_22088,1324,10076,2026-08-29,21739,22088,34,0.636,3,4,25,32.05,True
1324_10076_35_22088_22514,1324,10076,2026-08-29,22088,22514,35,0.618,3,5,23,29.95,True
1324_10076_36_22514_22182,1324,10076,2026-08-29,22514,22182,36,0.794,0,1,22,29.21,True
1324_10076_37_22182_22458,1324,10076,2026-08-29,22182,22458,37,0.626,4,6,20,28.41,True
1324_10076_38_22458_22267,1324,10076,2026-08-29,22458,22267,38,0.456,2,4,18,26.16,True
1324_10076_39_22267_22185,1324,10076,2026-08-29,22267,22185,39,0.576,2,4,16,24.21,True
1324_10076_40_22185_22645_PF3,1324,10076,2026-08-29,22185,22645_PF3,40,0.745,2,3,15,27.33,True
1324_10076_41_22645_PF3_22645_PF3,1324,10076,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,15,0,17.5,True
1324_10077_1_21172_22068,1324,10077,2026-08-29,21172,22068,1,0.638,2,0,2,2.83,True
1324_10077_2_22068_21869,1324,10077,2026-08-29,22068,21869,2,0.53,6,0,8,12.45,True
1324_10077_3_21869_22585,1324,10077,2026-08-29,21869,22585,3,0.552,2,0,10,14.21,True
1324_10077_4_22585_21704,1324,10077,2026-08-29,22585,21704,4,0.914,6,1,15,21.16,True
1324_10077_5_21704_21859,1324,10077,2026-08-29,21704,21859,5,0.552,4,0,19,24.45,True
1324_10077_6_21859_21912,1324,10077,2026-08-29,21859,21912,6,0.968,3,1,21,25.75,True
1324_10077_7_21912_21801,1324,10077,2026-08-29,21912,21801,7,0.396,4,1,24,26.58,True
1324_10077_8_21801_22378,1324,10077,2026-08-29,21801,22378,8,0.267,3,0,27,28.94,True
1324_10077_9_22378_22318,1324,10077,2026-08-29,22378,22318,9,0.3,4,1,30,31.66,True
1324_10077_10_22318_22401,1324,10077,2026-08-29,22318,22401,10,0.297,5,1,34,36.31,True
1324_10077_11_22401_22596,1324,10077,2026-08-29,22401,22596,11,0.311,7,2,39,41.17,True
1324_10077_12_22596_22135,1324,10077,2026-08-29,22596,22135,12,0.588,4,0,43,47.1,True
1324_10077_13_22135_22172,1324,10077,2026-08-29,22135,22172,13,0.614,4,2,45,49.42,True
1324_10077_14_22172_21656,1324,10077,2026-08-29,22172,21656,14,0.492,4,2,47,50.19,True
1324_10077_15_21656_21976,1324,10077,2026-08-29,21656,21976,15,0.277,3,3,47,49.47,True
1324_10077_16_21976_21966,1324,10077,2026-08-29,21976,21966,16,0.205,4,1,50,52.77,True
1324_10077_17_21966_22326,1324,10077,2026-08-29,21966,22326,17,0.349,4,2,52,55.33,True
1324_10077_18_22326_35837,1324,10077,2026-08-29,22326,35837,18,0.313,3,2,53,56.24,True
1324_10077_19_35837_22383,1324,10077,2026-08-29,35837,22383,19,0.227,5,4,54,57.07,True
1324_10077_20_22383_22600,1324,10077,2026-08-29,22383,22600,20,0.504,3,2,55,59.22,True
1324_10077_21_22600_22461,1324,10077,2026-08-29,22600,22461,21,0.236,1,3,53,55.66,True
1324_10077_22_22461_21667,1324,10077,2026-08-29,22461,21667,22,0.654,4,4,53,54.5,True
1324_10077_23_21667_22540,1324,10077,2026-08-29,21667,22540,23,0.414,4,4,53,58.66,True
1324_10077_24_22540_21777,1324,10077,2026-08-29,22540,21777,24,0.61,4,7,50,55.91,True
1324_10077_25_21777_22125,1324,10077,2026-08-29,21777,22125,25,0.738,2,9,43,48.7,True
1324_10077_26_22125_22429,1324,10077,2026-08-29,22125,22429,26,0.372,3,3,43,49.78,True
1324_10077_27_22429_22187,1324,10077,2026-08-29,22429,22187,27,0.262,8,5,46,47.35,True
1324_10077_28_22187_22366,1324,10077,2026-08-29,22187,22366,28,0.675,0,5,41,42.89,True
1324_10077_29_22366_21847,1324,10077,2026-08-29,22366,21847,29,0.53,2,8,35,37.08,True
1324_10077_30_21847_22556,1324,10077,2026-08-29,21847,22556,30,0.429,1,3,33,34.4,True
1324_10077_31_22556_27778,1324,10077,2026-08-29,22556,27778,31,0.814,3,3,33,37.3,True
1324_10077_32_27778_38787,1324,10077,2026-08-29,27778,38787,32,0.159,1,2,32,37.46,True
1324_10077_33_38787_21739,1324,10077,2026-08-29,38787,21739,33,0.453,2,1,33,40.75,True
1324_10077_34_21739_22088,1324,10077,2026-08-29,21739,22088,34,0.636,1,4,30,37.3,True
1324_10077_35_22088_22514,1324,10077,2026-08-29,22088,22514,35,0.618,0,5,25,31.55,True
1324_10077_36_22514_22182,1324,10077,2026-08-29,22514,22182,36,0.794,1,4,22,30.33,True
1324_10077_37_22182_22458,1324,10077,2026-08-29,22182,22458,37,0.626,1,4,19,24.58,True
1324_10077_38_22458_22267,1324,10077,2026-08-29,22458,22267,38,0.456,4,5,18,24.33,True
1324_10077_39_22267_22185,1324,10077,2026-08-29,22267,22185,39,0.576,1,6,13,12.24,True
1324_10077_40_22185_22645_PF3,1324,10077,2026-08-29,22185,22645_PF3,40,0.745,5,6,12,12.29,True
1324_10077_41_22645_PF3_22645_PF3,1324,10077,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,12,0,10.62,True
1324_10078_1_21172_22068,1324,10078,2026-08-29,21172,22068,1,0.638,5,0,5,7.57,True
1324_10078_2_22068_21869,1324,10078,2026-08-29,22068,21869,2,0.53,5,0,10,14.82,True
1324_10078_3_21869_22585,1324,10078,2026-08-29,21869,22585,3,0.552,13,0,23,27.86,True
1324_10078_4_22585_21704,1324,10078,2026-08-29,22585,21704,4,0.914,4,2,25,26.49,True
1324_10078_5_21704_21859,1324,10078,2026-08-29,21704,21859,5,0.552,5,0,30,30.86,True
1324_10078_6_21859_21912,1324,10078,2026-08-29,21859,21912,6,0.968,6,2,34,35.29,True
1324_10078_7_21912_21801,1324,10078,2026-08-29,21912,21801,7,0.396,5,1,38,36.29,True
1324_10078_8_21801_22378,1324,10078,2026-08-29,21801,22378,8,0.267,2,0,40,37.4,True
1324_10078_9_22378_22318,1324,10078,2026-08-29,22378,22318,9,0.3,4,1,43,40.09,True
1324_10078_10_22318_22401,1324,10078,2026-08-29,22318,22401,10,0.297,5,3,45,43.46,True
1324_10078_11_22401_22596,1324,10078,2026-08-29,22401,22596,11,0.311,7,0,52,49.73,True
1324_10078_12_22596_22135,1324,10078,2026-08-29,22596,22135,12,0.588,7,1,58,56.84,True
1324_10078_13_22135_22172,1324,10078,2026-08-29,22135,22172,13,0.614,2,2,58,56.54,True
1324_10078_14_22172_21656,1324,10078,2026-08-29,22172,21656,14,0.492,2,2,58,56.22,True
1324_10078_15_21656_21976,1324,10078,2026-08-29,21656,21976,15,0.277,4,3,59,57.94,True
1324_10078_16_21976_21966,1324,10078,2026-08-29,21976,21966,16,0.205,3,1,61,58.49,True
1324_10078_17_21966_22326,1324,10078,2026-08-29,21966,22326,17,0.349,4,5,60,57.02,True
1324_10078_18_22326_35837,1324,10078,2026-08-29,22326,35837,18,0.313,5,5,60,57.03,True
1324_10078_19_35837_22383,1324,10078,2026-08-29,35837,22383,19,0.227,0,7,53,49.79,True
1324_10078_20_22383_22600,1324,10078,2026-08-29,22383,22600,20,0.504,5,3,55,54.1,True
1324_10078_21_22600_22461,1324,10078,2026-08-29,22600,22461,21,0.236,2,4,53,53.75,True
1324_10078_22_22461_21667,1324,10078,2026-08-29,22461,21667,22,0.654,7,9,51,56.43,True
1324_10078_23_21667_22540,1324,10078,2026-08-29,21667,22540,23,0.414,2,8,45,51.02,True
1324_10078_24_22540_21777,1324,10078,2026-08-29,22540,21777,24,0.61,4,4,45,53.18,True
1324_10078_25_21777_22125,1324,10078,2026-08-29,21777,22125,25,0.738,1,4,42,49.73,True
1324_10078_26_22125_22429,1324,10078,2026-08-29,22125,22429,26,0.372,2,3,41,46.21,True
1324_10078_27_22429_22187,1324,10078,2026-08-29,22429,22187,27,0.262,0,1,40,45.06,True
1324_10078_28_22187_22366,1324,10078,2026-08-29,22187,22366,28,0.675,3,7,36,41.91,True
1324_10078_29_22366_21847,1324,10078,2026-08-29,22366,21847,29,0.53,5,2,39,49.34,True
1324_10078_30_21847_22556,1324,10078,2026-08-29,21847,22556,30,0.429,4,4,39,48.63,True
1324_10078_31_22556_27778,1324,10078,2026-08-29,22556,27778,31,0.814,2,4,37,48.43,True
1324_10078_32_27778_38787,1324,10078,2026-08-29,27778,38787,32,0.159,0,4,33,43.14,True
1324_10078_33_38787_21739,1324,10078,2026-08-29,38787,21739,33,0.453,4,3,34,44.3,True
1324_10078_34_21739_22088,1324,10078,2026-08-29,21739,22088,34,0.636,1,4,31,41.08,True
1324_10078_35_22088_22514,1324,10078,2026-08-29,22088,22514,35,0.618,2,4,29,37.29,True
1324_10078_36_22514_22182,1324,10078,2026-08-29,22514,22182,36,0.794,1,2,28,36.24,True
1324_10078_37_22182_22458,1324,10078,2026-08-29,22182,22458,37,0.626,3,4,27,37.4,True
1324_10078_38_22458_22267,1324,10078,2026-08-29,22458,22267,38,0.456,1,6,22,27.32,True
1324_10078_39_22267_22185,1324,10078,2026-08-29,22267,22185,39,0.576,1,6,17,20.97,True
1324_10078_40_22185_22645_PF3,1324,10078,2026-08-29,22185,22645_PF3,40,0.745,2,5,14,25.81,True
1324_10078_41_22645_PF3_22645_PF3,1324,10078,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,14,0,12.96,True
1324_10079_1_21172_22068,1324,10079,2026-08-29,21172,22068,1,0.638,9,0,9,11.66,True
1324_10079_2_22068_21869,1324,10079,2026-08-29,22068,21869,2,0.53,1,0,10,13.16,True
1324_10079_3_21869_22585,1324,10079,2026-08-29,21869,22585,3,0.552,9,0,19,31.65,True
1324_10079_4_22585_21704,1324,10079,2026-08-29,22585,21704,4,0.914,10,0,29,42.31,True
1324_10079_5_21704_21859,1324,10079,2026-08-29,21704,21859,5,0.552,5,0,34,48.53,True
1324_10079_6_21859_21912,1324,10079,2026-08-29,21859,21912,6,0.968,6,3,37,46.22,True
1324_10079_7_21912_21801,1324,10079,2026-08-29,21912,21801,7,0.396,3,2,38,49.25,True
1324_10079_8_21801_22378,1324,10079,2026-08-29,21801,22378,8,0.267,2,3,37,41.41,True
1324_10079_9_22378_22318,1324,10079,2026-08-29,22378,22318,9,0.3,3,1,39,43.91,True
1324_10079_10_22318_22401,1324,10079,2026-08-29,22318,22401,10,0.297,2,3,38,42.51,True
1324_10079_11_22401_22596,1324,10079,2026-08-29,22401,22596,11,0.311,4,2,40,45.83,True
1324_10079_12_22596_22135,1324,10079,2026-08-29,22596,22135,12,0.588,5,3,42,44.46,True
1324_10079_13_22135_22172,1324,10079,2026-08-29,22135,22172,13,0.614,0,5,37,37.54,True
1324_10079_14_22172_21656,1324,10079,2026-08-29,22172,21656,14,0.492,3,2,38,38.11,True
1324_10079_15_21656_21976,1324,10079,2026-08-29,21656,21976,15,0.277,1,5,34,30.8,True
1324_10079_16_21976_21966,1324,10079,2026-08-29,21976,21966,16,0.205,8,1,41,37.2,True
1324_10079_17_21966_22326,1324,10079,2026-08-29,21966,22326,17,0.349,5,1,45,42.42,True
1324_10079_18_22326_35837,1324,10079,2026-08-29,22326,35837,18,0.313,1,3,43,40.91,True
1324_10079_19_35837_22383,1324,10079,2026-08-29,35837,22383,19,0.227,5,4,44,43.35,True
1324_10079_20_22383_22600,1324,10079,2026-08-29,22383,22600,20,0.504,5,3,46,45.98,True
1324_10079_21_22600_22461,1324,10079,2026-08-29,22600,22461,21,0.236,5,5,46,48.7,True
1324_10079_22_22461_21667,1324,10079,2026-08-29,22461,21667,22,0.654,5,5,46,49.8,True
1324_10079_23_21667_22540,1324,10079,2026-08-29,21667,22540,23,0.414,3,2,47,52.66,True
1324_10079_24_22540_21777,1324,10079,2026-08-29,22540,21777,24,0.61,2,1,48,54.78,True
1324_10079_25_21777_22125,1324,10079,2026-08-29,21777,22125,25,0.738,5,2,51,58.7,True
1324_10079_26_22125_22429,1324,10079,2026-08-29,22125,22429,26,0.372,4,6,49,56.23,True
1324_10079_27_22429_22187,1324,10079,2026-08-29,22429,22187,27,0.262,1,5,45,52.46,True
1324_10079_28_22187_22366,1324,10079,2026-08-29,22187,22366,28,0.675,3,2,46,54.94,True
1324_10079_29_22366_21847,1324,10079,2026-08-29,22366,21847,29,0.53,2,6,42,51.13,True
1324_10079_30_21847_22556,1324,10079,2026-08-29,21847,22556,30,0.429,2,1,43,52.02,True
1324_10079_31_22556_27778,1324,10079,2026-08-29,22556,27778,31,0.814,2,7,38,45.66,True
1324_10079_32_27778_38787,1324,10079,2026-08-29,27778,38787,32,0.159,0,7,31,37.46,True
1324_10079_33_38787_21739,1324,10079,2026-08-29,38787,21739,33,0.453,2,4,29,37.65,True
1324_10079_34_21739_22088,1324,10079,2026-08-29,21739,22088,34,0.636,1,2,28,37.03,True
1324_10079_35_22088_22514,1324,10079,2026-08-29,22088,22514,35,0.618,0,5,23,29.52,True
1324_10079_36_22514_22182,1324,10079,2026-08-29,22514,22182,36,0.794,3,5,21,30.31,True
1324_10079_37_22182_22458,1324,10079,2026-08-29,22182,22458,37,0.626,2,1,22,34.11,True
1324_10079_38_22458_22267,1324,10079,2026-08-29,22458,22267,38,0.456,2,3,21,31.16,True
1324_10079_39_22267_22185,1324,10079,2026-08-29,22267,22185,39,0.576,1,8,14,23.4,True
1324_10079_40_22185_22645_PF3,1324,10079,2026-08-29,22185,22645_PF3,40,0.745,4,5,13,27.17,True
1324_10079_41_22645_PF3_22645_PF3,1324,10079,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,13,0,11.91,True
999_1008_1_21172_PF10_20857,999,1008,2026-08-29,21172_PF10,20857,1,0.601,6,0,6,9.15,True
999_1008_2_20857_21520,999,1008,2026-08-29,20857,21520,2,0.787,11,0,17,23.02,True
999_1008_3_21520_21574,999,1008,2026-08-29,21520,21574,3,0.502,6,0,23,30.64,True
999_1008_4_21574_21193,999,1008,2026-08-29,21574,21193,4,0.419,7,1,29,36.66,True
999_1008_5_21193_23674,999,1008,2026-08-29,21193,23674,5,0.796,11,3,37,43.55,True
999_1008_6_23674_20927,999,1008,2026-08-29,23674,20927,6,0.776,3,2,38,44.08,True
999_1008_7_20927_21166_PF1,999,1008,2026-08-29,20927,21166_PF1,7,0.356,2,0,40,46.18,True
999_1008_8_21166_PF1_23825,999,1008,2026-08-29,21166_PF1,23825,8,0.365,5,2,43,50.55,True
999_1008_9_23825_21565,999,1008,2026-08-29,23825,21565,9,0.4,2,1,44,50.01,True
999_1008_10_21565_21603,999,1008,2026-08-29,21565,21603,10,0.383,3,2,45,48.34,True
999_1008_11_21603_21458,999,1008,2026-08-29,21603,21458,11,0.504,5,3,47,54.15,True
999_1008_12_21458_21593,999,1008,2026-08-29,21458,21593,12,0.493,4,1,50,54.6,True
999_1008_13_21593_21447,999,1008,2026-08-29,21593,21447,13,0.605,3,2,51,56.92,True
999_1008_14_21447_21544_PF1,999,1008,2026-08-29,21447,21544_PF1,14,0.561,4,5,50,58.09,True
999_1008_15_21544_PF1_21543,999,1008,2026-08-29,21544_PF1,21543,15,0.634,2,3,49,56.41,True
999_1008_16_21543_21445,999,1008,2026-08-29,21543,21445,16,0.199,1,3,47,53.92,True
999_1008_17_21445_21449,999,1008,2026-08-29,21445,21449,17,0.356,3,4,46,53.55,True
999_1008_18_21449_21148,999,1008,2026-08-29,21449,21148,18,0.38,1,6,41,47.97,True
999_1008_19_21148_20623_PF5,999,1008,2026-08-29,21148,20623_PF5,19,0.637,8,4,45,55.8,True
999_1008_20_20623_PF5_21713,999,1008,2026-08-29,20623_PF5,21713,20,0.378,2,5,42,50.65,True
999_1008_21_21713_22295,999,1008,2026-08-29,21713,22295,21,0.345,4,5,41,48.52,True
999_1008_22_22295_35150,999,1008,2026-08-29,22295,35150,22,0.265,4,6,39,47.73,True
999_1008_23_35150_22631,999,1008,2026-08-29,35150,22631,23,0.366,1,4,36,45.65,True
999_1008_24_22631_20897,999,1008,2026-08-29,22631,20897,24,0.384,1,5,32,38.99,True
999_1008_25_20897_21874,999,1008,2026-08-29,20897,21874,25,0.5,3,10,25,38.86,True
999_1008_26_21874_22213,999,1008,2026-08-29,21874,22213,26,0.555,1,13,13,19.56,True
999_1008_27_22213_22211,999,1008,2026-08-29,22213,22211,27,0.269,0,9,4,5.45,True
1324_10080_1_21172_22068,1324,10080,2026-08-29,21172,22068,1,0.638,7,0,7,11.02,True
1324_10080_2_22068_21869,1324,10080,2026-08-29,22068,21869,2,0.53,2,0,9,13.9,True
1324_10080_3_21869_22585,1324,10080,2026-08-29,21869,22585,3,0.552,4,0,13,17.72,True
1324_10080_4_22585_21704,1324,10080,2026-08-29,22585,21704,4,0.914,3,0,16,19.86,True
1324_10080_5_21704_21859,1324,10080,2026-08-29,21704,21859,5,0.552,7,0,23,27.58,True
1324_10080_6_21859_21912,1324,10080,2026-08-29,21859,21912,6,0.968,6,0,29,35.32,True
1324_10080_7_21912_21801,1324,10080,2026-08-29,21912,21801,7,0.396,5,1,33,37.74,True
1324_10080_8_21801_22378,1324,10080,2026-08-29,21801,22378,8,0.267,2,0,35,39.43,True
1324_10080_9_22378_22318,1324,10080,2026-08-29,22378,22318,9,0.3,4,0,39,42.45,True
1324_10080_10_22318_22401,1324,10080,2026-08-29,22318,22401,10,0.297,4,1,42,43.62,True
1324_10080_11_22401_22596,1324,10080,2026-08-29,22401,22596,11,0.311,5,0,47,49.0,True
1324_10080_12_22596_22135,1324,10080,2026-08-29,22596,22135,12,0.588,2,4,45,47.21,True
1324_10080_13_22135_22172,1324,10080,2026-08-29,22135,22172,13,0.614,5,2,48,47.62,True
1324_10080_14_22172_21656,1324,10080,2026-08-29,22172,21656,14,0.492,3,3,48,46.77,True
1324_10080_15_21656_21976,1324,10080,2026-08-29,21656,21976,15,0.277,7,6,49,46.58,True
1324_10080_16_21976_21966,1324,10080,2026-08-29,21976,21966,16,0.205,3,1,51,47.95,True
1324_10080_17_21966_22326,1324,10080,2026-08-29,21966,22326,17,0.349,1,3,49,44.79,True
1324_10080_18_22326_35837,1324,10080,2026-08-29,22326,35837,18,0.313,2,3,48,42.63,True
1324_10080_19_35837_22383,1324,10080,2026-08-29,35837,22383,19,0.227,2,3,47,41.41,True
1324_10080_20_22383_22600,1324,10080,2026-08-29,22383,22600,20,0.504,2,7,42,35.47,True
1324_10080_21_22600_22461,1324,10080,2026-08-29,22600,22461,21,0.236,5,3,44,39.84,True
1324_10080_22_22461_21667,1324,10080,2026-08-29,22461,21667,22,0.654,5,2,47,47.51,True
1324_10080_23_21667_22540,1324,10080,2026-08-29,21667,22540,23,0.414,1,1,47,48.01,True
1324_10080_24_22540_21777,1324,10080,2026-08-29,22540,21777,24,0.61,5,4,48,49.57,True
1324_10080_25_21777_22125,1324,10080,2026-08-29,21777,22125,25,0.738,1,4,45,47.1,True
1324_10080_26_22125_22429,1324,10080,2026-08-29,22125,22429,26,0.372,5,4,46,48.86,True
1324_10080_27_22429_22187,1324,10080,2026-08-29,22429,22187,27,0.262,1,1,46,48.69,True
1324_10080_28_22187_22366,1324,10080,2026-08-29,22187,22366,28,0.675,3,2,47,52.58,True
1324_10080_29_22366_21847,1324,10080,2026-08-29,22366,21847,29,0.53,4,2,49,54.76,True
1324_10080_30_21847_22556,1324,10080,2026-08-29,21847,22556,30,0.429,2,9,42,49.41,True
1324_10080_31_22556_27778,1324,10080,2026-08-29,22556,27778,31,0.814,1,2,41,48.39,True
1324_10080_32_27778_38787,1324,10080,2026-08-29,27778,38787,32,0.159,4,4,41,49.49,True
1324_10080_33_38787_21739,1324,10080,2026-08-29,38787,21739,33,0.453,3,6,38,48.57,True
1324_10080_34_21739_22088,1324,10080,2026-08-29,21739,22088,34,0.636,5,1,42,54.85,True
1324_10080_35_22088_22514,1324,10080,2026-08-29,22088,22514,35,0.618,3,5,40,52.73,True
1324_10080_36_22514_22182,1324,10080,2026-08-29,22514,22182,36,0.794,0,7,33,40.76,True
1324_10080_37_22182_22458,1324,10080,2026-08-29,22182,22458,37,0.626,3,7,29,34.48,True
1324_10080_38_22458_22267,1324,10080,2026-08-29,22458,22267,38,0.456,3,6,26,32.26,True
1324_10080_39_22267_22185,1324,10080,2026-08-29,22267,22185,39,0.576,0,4,22,28.22,True
1324_10080_40_22185_22645_PF3,1324,10080,2026-08-29,22185,22645_PF3,40,0.745,4,6,20,22.87,True
1324_10080_41_22645_PF3_22645_PF3,1324,10080,2026-08-29,22645_PF3,22645_PF3,41,0.0,0,20,0,13.02,True
1324_10081_1_21172_22068,1324,10081,2026-08-29,21172,22068,1,0.638,6,0,6,7.62,True
1324_10081_2_22068_21869,1324,10081,2026-08-29,22068,21869,2,0.53,8,0,14,20.75,True
1324_10081_3_21869_22585,1324,10081,2026-08-29,21869,22585,3,0.552,3,0,17,24.0,True
1324_10081_4_22585_21704,1324,10081,2026-08-29,22585,21704,4,0.914,3,2,18,22.36,True
1324_10081_5_21704_21859,1324,10081,2026-08-29,21704,21859,5,0.552,9,0,27,34.62,True
1324_10081_6_21859_21912,1324,10081,2026-08-29,21859,21912,6,0.968,1,1,27,34.28,True
1324_10081_7_21912_21801,1324,10081,2026-08-29,21912,21801,7,0.396,4,1,30,35.21,True
1324_10081_8_21801_22378,1324,10081,2026-08-29,21801,22378,8,0.267,3,1,32,35.79,True
1324_10081_9_22378_22318,1324,10081,2026-08-29,22378,22318,9,0.3,2,1,33,36.53,True
1324_10081_10_22318_22401,1324,10081,2026-08-29,22318,22401,10,0.297,9,3,39,38.53,True
1324_10081_11_22401_22596,1324,10081,2026-08-29,22401,22596,11,0.311,2,2,39,36.15,True
1324_10081_12_22596_22135,1324,10081,2026-08-29,22596,22135,12,0.588,4,2,41,37.41,True
1324_10081_13_22135_22172,1324,10081,2026-08-29,22135,22172,13,0.614,3,1,43,38.22,True
1324_10081_14_22172_21656,1324,10081,2026-08-29,22172,21656,14,0.492,4,3,44,38.8,True
1324_10081_15_21656_21976,1324,10081,2026-08-29,21656,21976,15,0.277,6,3,47,41.85,True
